protein_path,ligand_smiles,vina_score,split_name
CHMU_YEAST_1_256_0/3csm_A_rec_3csm_tsa_lig_tt_docked_0_pocket10.pdb,CCOC(=O)CCNC(=O)[C@@H]1C=C[C@H]([NH3+])C1,-6.4,TRAINING
GLGE1_STRCO_2_673_0/3zt5_A_rec_5lgw_n9s_lig_tt_docked_8_pocket10.pdb,COc1cccc(C(=O)N2CCS[C@]23C(=O)N(Cc2ccccc2F)c2ccc(OC)cc23)c1,-4.8,TRAINING
ISPE_AQUAE_2_268_0/2v2z_A_rec_2v2z_cdm_lig_tt_min_0_pocket10.pdb,O=C(Cl)C1=Cc2ccccc2CC1=O,-7.4,TRAINING
AURKA_HUMAN_122_397_0/3nrm_A_rec_2xne_ash_lig_tt_min_0_pocket10.pdb,CCCCc1ccc(NC(=O)CS(=O)(=O)NC)cc1,-7.3,TRAINING
DPES_AGRFC_1_289_0/2hk1_A_rec_2hk1_fud_lig_tt_min_0_pocket10.pdb,C[C@H](NC(=O)CNC(=O)N1CCc2ccccc2C1)c1ccncc1,-8.8,TRAINING
PDE4D_HUMAN_383_715_0/3iak_A_rec_1y2d_4de_lig_tt_docked_16_pocket10.pdb,CN(Cc1ccccc1)S(=O)(=O)c1cc(C(=O)Nc2ccc(Br)cc2)ccc1F,-7.8,TRAINING
NANH_MICVI_46_407_0/1w8o_A_rec_1eus_dan_lig_tt_docked_0_pocket10.pdb,COc1ccc(-c2noc(CCC(=O)NCc3ccc4c(c3)OCO4)n2)cc1,-6.6,TRAINING
NRAM_INBLE_72_466_0/1b9v_A_rec_1a4g_zmr_lig_tt_min_0_pocket10.pdb,Cc1cccc(C[C@@H]2C[C@H](C)CC[C@@H]2O)n1,-6.4,TRAINING
CLH1_HUMAN_1_362_0/2xzg_A_rec_2xzg_vh1_lig_tt_min_0_pocket10.pdb,C[C@@H](NC(=O)Cn1ccc(=O)n(C)c1=O)c1ccc(Oc2ccccc2)cc1,-7.7,TRAINING
ROCK1_HUMAN_5_414_0/2etr_B_rec_3ndm_3nd_lig_tt_min_0_pocket10.pdb,O=C([O-])c1cccc(OCC(F)F)c1,-6.1,TRAINING
OGA_HUMAN_58_704_0/5vvx_A_rec_5m7s_nht_lig_tt_docked_0_pocket10.pdb,COc1cc(C(=O)NCc2ccc(C(=O)N3CCCC3)cc2)c([N+](=O)[O-])cc1OC,-4.7,TRAINING
IPNS_EMENI_1_331_0/1qje_A_rec_2vau_v20_lig_tt_min_0_pocket10.pdb,Cc1ccc(/C=C(\C#N)C(=O)Nc2ccccn2)cc1,-7.8,TRAINING
CHMU_YEAST_1_256_0/3csm_A_rec_3csm_tsa_lig_tt_docked_0_pocket10.pdb,CCC(CC)[NH2+]Cc1csc(-c2cccs2)n1,-4.8,TRAINING
PYRI_ECOLI_1_153_0/4fyx_D_rec_4fyy_ctp_lig_tt_min_0_pocket10.pdb,CC1CCN(c2ccc(CNC(=O)NCCn3cccc3)c[nH+]2)CC1,-5.6,TRAINING
PYL3_ARATH_18_208_0/5jo1_A_rec_4jda_a9s_lig_tt_min_0_pocket10.pdb,CCOc1ccc(Oc2ccccc2NC(=O)Cn2nc(C)c3ccccc3c2=O)cc1,-7.1,TRAINING
OBL_OBELO_1_195_0/4n1g_A_rec_2f8p_cei_lig_tt_docked_0_pocket10.pdb,CCCn1c(C)cc(/C=C(\C#N)C(=O)N2CCN(S(=O)(=O)c3ccccc3F)CC2)c1C,-5.1,TRAINING
PUNA_MYCTU_1_268_0/1i80_A_rec_3scz_hpa_lig_it2_tt_docked_4_pocket10.pdb,COC(=O)C[C@@H](NC(=O)[C@@H](C)SC)C1CC1,-5.4,TRAINING
SYH_ECOLI_1_424_0/2el9_A_rec_1kmn_hso_lig_tt_docked_2_pocket10.pdb,C[C@@H]1CCC[C@H](C(=O)Nc2cc(Cl)cc(Cl)c2)[NH2+]1,-6.0,TRAINING
TPIS_CHICK_2_248_0/1tpw_A_rec_1tpv_pgh_lig_tt_min_0_pocket10.pdb,Cc1ccc(NC(=O)N(C)CC[C@H](C)O)c(F)c1,-6.0,TRAINING
PDK4_HUMAN_18_411_0/3d2r_A_rec_3d2r_adp_lig_tt_min_0_pocket10.pdb,CCCN1C(=[NH2+])[C@H](c2cncn2C2CC2)[NH+]=C1C(C)C,-6.7,TRAINING
GRIK2_HUMAN_426_807_0/3qxm_B_rec_1sd3_sym_lig_tt_min_0_pocket10.pdb,CC(C)C(=O)Nc1nnc(Cc2ccc(Cl)cc2)s1,-3.9,TRAINING
SFTPD_HUMAN_257_375_0/2ria_A_rec_3g81_mma_lig_tt_docked_3_pocket10.pdb,Cc1ccc(NC(=O)c2ccc(N3C(=O)/C(=C\c4ccccn4)N=C3c3ccccc3)cc2)cc1,-5.7,TRAINING
TUBOL_MYCTU_1_296_0/3wqm_A_rec_3wqm_b29_lig_tt_min_0_pocket10.pdb,O=C(NCCc1cn2c([nH+]1)CCCC2)c1ccccc1,-7.4,TRAINING
POL_HV2RO_514_612_0/3ec0_B_rec_3s45_478_lig_tt_docked_0_pocket10.pdb,CC(=O)Nc1ccc(C(=O)N2C[C@@H](C)NC(=O)c3ccc(F)cc32)cc1,-8.2,TRAINING
ISPH_ECOLI_1_316_0/3ke8_A_rec_3uwm_0k2_lig_tt_docked_0_pocket10.pdb,O=C(Cc1ccccc1NC(=O)c1nccc2nc[n-]c12)Nc1cccc(F)c1,-5.0,TRAINING
PYR1_ARATH_1_183_0/3wg8_A_rec_3wg8_6as_lig_tt_docked_1_pocket10.pdb,CC1(C)C(=O)N(Br)C(=O)N1Cl,-5.5,TRAINING
THBG_HUMAN_33_415_0/2xn5_A_rec_2xn3_id8_lig_tt_min_0_pocket10.pdb,CC[C@H](C)NC(=O)C1CCN(c2cc(C)nc3c(-c4ccc(Cl)cc4)c(C)nn23)CC1,-8.2,TRAINING
CYSK_MYCTU_2_310_0/2q3d_A_rec_2q3d_pda_lig_tt_docked_0_pocket10.pdb,COc1cc(Cl)c(CNc2ccc(F)c(NC(C)=O)c2)cc1Cl,-5.7,TRAINING
MAND_NOVAD_1_402_0/2qjj_A_rec_2qjn_kdg_lig_tt_min_0_pocket10.pdb,Brc1ccc(CSc2nc3ncccc3[nH]2)cc1,-4.8,TRAINING
MTAP_HUMAN_1_283_0/5eub_A_rec_1cg6_mta_lig_tt_min_0_pocket10.pdb,[NH3+]NC[C@H]1CSc2ccccc21,-6.6,TRAINING
NANA_PASMU_1_293_0/4imd_A_rec_4imf_si3_lig_tt_docked_0_pocket10.pdb,Cc1nc2ccccc2c(=O)n1/N=C/c1ccc(SCCO)c([N+](=O)[O-])c1,-7.9,VALIDATION
TYK2_MOUSE_877_1170_0/4e1z_A_rec_4e20_0my_lig_tt_docked_0_pocket10.pdb,COc1ccc(C(=O)NCC(=O)NCc2ccc(N3CCSCC3)cc2)cc1,-8.4,TRAINING
PYRI_ECOLI_1_153_0/4fyx_D_rec_4fyy_ctp_lig_tt_min_0_pocket10.pdb,COc1ccccc1N1CCN(C(=O)Cc2cc(=O)oc3cc(C)c(C)cc23)CC1,-7.2,TRAINING
IKKB_HUMAN_7_668_0/4kik_A_rec_4kik_ksa_lig_tt_min_0_pocket10.pdb,O=C(C[C@]1(c2cccc(F)c2)CC(=O)N(C2CCCC2)C1=O)N1CC[C@H](c2ccccc2F)C1,-10.4,TRAINING
LEF_BACAN_296_704_pep_0/4pku_A_rec_4pkr_2zl_lig_tt_docked_0_pocket10.pdb,CCc1cccc(Oc2nccn(CC)c2=O)c1,-6.7,TRAINING
THIT_LACLM_1_182_0/4n4d_A_rec_3rlb_vib_lig_tt_min_0_pocket10.pdb,C[C@H]1C[C@@H]1C(=O)Nc1sc2c(c1C#N)CCC2,-8.5,TRAINING
AMPC_ECOLI_20_377_0/2hdu_A_rec_4kz3_1u1_lig_tt_min_0_pocket10.pdb,Cn1c(=O)[nH]c2c(c1=O)CC[C@@H]2SC#N,-5.3,TRAINING
MTTA_THEAQ_3_420_0/1aqj_B_rec_1aqi_sah_lig_tt_min_0_pocket10.pdb,COCC[C@H](C)N1C[C@H]2CCCC[N@@H+]2C[C@@H]1C,-4.8,TRAINING
URIC_ARTGO_4_300_0/2yzc_A_rec_2yzc_1al_lig_tt_min_0_pocket10.pdb,Cc1onc(-c2ccncn2)c1C(=O)Nc1cccc(CC(=O)N(C)Cc2ccccc2)c1,-7.3,TRAINING
PQSE_PSEAE_1_301_0/5hiq_A_rec_5hip_61o_lig_tt_docked_4_pocket10.pdb,O=C(Nc1ccccc1N1CCCCC1)c1ccc2c(=O)n3c(nc2c1)CCCCC3,-8.5,TRAINING
MYG_PHYCD_1_154_0/1bvc_A_rec_1v9q_czm_lig_tt_docked_6_pocket10.pdb,CCc1ccccc1-n1cc([O-])c(C(=O)N(C)C[C@@H](C)C(=O)NC)n1,-7.4,TRAINING
GST_PLAFA_1_211_0/1q4j_A_rec_1q4j_gtx_lig_tt_min_0_pocket10.pdb,C/[NH+]=C(\[S-])c1ccccc1N,-5.7,TRAINING
MCL1_HUMAN_171_326_0/3wiy_A_rec_4hw2_19h_lig_tt_min_0_pocket10.pdb,C[C@H](Sc1nnc(N)s1)c1nc(C2CC2)no1,-7.0,TRAINING
ALBU_HUMAN_25_609_warfarinSite_0/2xvw_A_rec_2xvw_myr_lig_tt_docked_9_pocket10.pdb,CCN1CCN(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)c3ccccc3-4)cc2)CC1,-6.6,TRAINING
CLPS2_AGRFC_1_103_0/4yjx_A_rec_4yka_tyc_lig_tt_min_0_pocket10.pdb,C/C=C/C[S@@](=O)CCC(=O)N[C@@H](C)c1ccccc1,-5.7,TRAINING
FABP4_HUMAN_2_132_0/5hz6_A_rec_4nns_75d_lig_tt_docked_0_pocket10.pdb,O=[N+]([O-])C1=c2c(Cl)ccnc2=[NH+]C1,-5.4,TRAINING
RBL_THEKO_1_444_0/3a13_A_rec_3a13_cap_lig_tt_min_0_pocket10.pdb,CCOCCCNC(=O)N[C@H]1CCC[C@H]1CO,-6.1,TRAINING
PDE7A_HUMAN_127_456_0/4pm0_A_rec_4pm0_32v_lig_tt_min_0_pocket10.pdb,COC(=O)[C@]1([NH3+])CCC[C@@H](Sc2nnc(C)s2)C1,-6.2,TRAINING
PHZG_PSEFL_2_222_0/4hmu_A_rec_4hmt_nnv_lig_tt_docked_9_pocket10.pdb,Cc1cc(NC(=O)CCSc2ccccc2)n(-c2nc3c(F)cccc3s2)n1,-8.6,TRAINING
DRD3_HUMAN_1_400_0/3pbl_B_rec_3pbl_etq_lig_tt_min_0_pocket10.pdb,O=S(=O)(CCO)NCc1ccccn1,-5.7,VALIDATION
BIOD1_ECOLI_2_225_0/1dam_A_rec_1dai_dsd_lig_tt_min_0_pocket10.pdb,CC[NH2+][C@@H](C)c1cc(F)c(C)cc1N(CC)CCO,-5.4,TRAINING
SYA_ECOLI_2_442_0/3hxu_A_rec_3hy1_ssa_lig_tt_docked_1_pocket10.pdb,Cc1ccccc1OCCN(C)C(=O)Cc1ccc[nH]1,-8.9,TRAINING
PDE10_HUMAN_439_773_0/4ajd_A_rec_5c29_4xy_lig_tt_min_0_pocket10.pdb,C[C@@]1(c2ccc(F)c(F)c2)NC(=O)N(Cc2ccccc2Br)C1=O,-8.1,TRAINING
CATA_RHOOP_2_270_0/3hkp_A_rec_3hgi_bez_lig_tt_docked_0_pocket10.pdb,CCCCNC(=O)CN1C(=O)[C@H]2CC[C@@](C)(C1=O)C2(C)C,-5.0,TRAINING
HNMT_HUMAN_1_292_0/2aov_A_rec_2aov_c2m_lig_tt_min_0_pocket10.pdb,CC(C)n1cc(C[NH2+][C@@H]2CCCc3c2cnn3-c2ccccn2)c2ccccc21,-9.9,TRAINING
GRIK2_HUMAN_426_807_0/3qxm_B_rec_1sd3_sym_lig_tt_min_0_pocket10.pdb,Cn1c(CCCNC(=O)c2cc3ccoc3cn2)nc2ccccc21,-5.9,TRAINING
ISPF_BURP1_1_162_0/3f0g_D_rec_3p0z_ctn_lig_tt_docked_0_pocket10.pdb,CC[C@@H](C)C[C@@H](C)NC(=O)CN1CCC(=O)NC1=O,-4.6,TRAINING
CETP_HUMAN_18_493_0/4ews_A_rec_4ews_0rp_lig_tt_docked_1_pocket10.pdb,O=C(c1cncn1-c1ccc(F)cc1)N1CCN(S(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1,-8.5,TRAINING
B4GT1_HUMAN_125_398_0/1oqm_D_rec_4ee4_udp_lig_tt_min_0_pocket10.pdb,C[C@@H](Nc1ccccc1)N1C(=O)CCC1=O,-7.3,VALIDATION
RET2_HUMAN_2_134_0/1opb_B_rec_1opb_ret_lig_tt_min_0_pocket10.pdb,Cc1ccc(NC(=O)Cn2ncc3c(C)n(Cc4ccccc4F)c(C)c3c2=O)cc1C,-9.2,TRAINING
ENO_CHLAA_1_426_0/4z17_A_rec_4z17_pep_lig_tt_docked_15_pocket10.pdb,O=C([C@@H]1CN(CC(=O)N2CCc3ccccc32)c2ccccc2O1)N1CCCCC1,-6.6,TRAINING
POLG_HCVBK_1209_1655_0/4b71_B_rec_4b76_pw1_lig_tt_docked_0_pocket10.pdb,CCC(C)(C)C(=O)NCc1cccc(NC(C)C)c1,-7.3,TRAINING
KCNK2_HUMAN_36_332_0/5vkn_A_rec_5vkn_q6f_lig_tt_docked_0_pocket10.pdb,COC(=O)N(C)c1ccc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1,-7.3,TRAINING
GPPMT_STRLS_2_300_0/4f86_A_rec_4f86_sfg_lig_tt_min_0_pocket10.pdb,CC[NH+]1CCC(n2nccc2NC(=O)CCC(F)(F)F)CC1,-7.8,TRAINING
ISPF_BURP1_1_162_0/3f0g_D_rec_3p0z_ctn_lig_tt_docked_0_pocket10.pdb,CCc1cccc(NC(=O)[C@H](C)[N@@H+](C)Cc2ccc3c(c2)OCO3)c1,-5.5,TRAINING
EGTD_MYCS2_1_321_0/4uy6_A_rec_4pio_sah_lig_tt_min_0_pocket10.pdb,Nc1ncc(CSc2cccc(Br)c2)s1,-7.3,TRAINING
GABR1_HUMAN_164_576_0/4mrm_A_rec_4mrm_2by_lig_tt_min_0_pocket10.pdb,CC(=O)N1CCN(Cc2cc(NCCc3c[nH]c4cc(F)ccc34)cc[nH+]2)CC1,-7.3,TRAINING
NMT_ASPFU_87_492_0/5t5u_A_rec_5t5u_75t_lig_tt_min_0_pocket10.pdb,c1cc2c(cc1[C@H]1OCC[C@@H]1C[NH2+]C1CC1)CCO2,-7.5,TRAINING
GGPPS_YEAST_1_335_0/2z7h_A_rec_2e8u_ipe_lig_tt_docked_16_pocket10.pdb,Cc1cc(C)c(S(=O)(=O)N(Cc2ccco2)Cc2cc3cccc(C)c3[nH]c2=O)c(C)c1,-8.1,VALIDATION
MXIM_SHIFL_28_142_0/1y9t_A_rec_1y9l_und_lig_tt_min_0_pocket10.pdb,C[C@@H](NC(=O)C1CCN(C(=O)c2ccc(F)cc2)CC1)c1cccc2ccccc12,-9.9,TRAINING
PANK3_HUMAN_11_369_0/5kpr_A_rec_5kpr_pau_lig_tt_docked_4_pocket10.pdb,Cc1ccc(NC(=O)C[NH+]2CCC(C(=O)[O-])CC2)cc1Cl,-7.7,TRAINING
POLI_HUMAN_51_444_0/2dpi_A_rec_2alz_dcp_lig_tt_docked_1_pocket10.pdb,CCc1ccc(NC(=O)C2CCN(C(=O)c3ccc4c(c3)nnn4C3CCCC3)CC2)cc1,-8.0,TRAINING
PHHY_PSEAE_1_394_0/1dob_A_rec_1dod_dob_lig_tt_min_0_pocket10.pdb,Cc1c(C(=O)COc2ccccc2Cl)c([O-])n(Cc2ccc3c(c2)OCO3)c(=O)c1C#N,-7.6,TRAINING
C43BP_HUMAN_347_624_0/2e3m_A_rec_2z9y_ddr_lig_tt_min_0_pocket10.pdb,O=C([O-])CCCOc1ccc([N+](=O)[O-])cc1F,-6.5,TRAINING
I23O1_HUMAN_4_403_0/4pk6_A_rec_4pk6_pkl_lig_tt_min_0_pocket10.pdb,CC(=O)N1CCC[C@@H](c2nc(-c3cccnc3)ncc2-c2ccccc2F)C1,-8.9,TRAINING
TPIS_LEPIN_1_250_0/4ymz_A_rec_4ymz_13p_lig_tt_min_0_pocket10.pdb,COc1ccc(OC)c([C@H]2CN(C(=O)c3ccco3)C[C@@H]2C(=O)N(C)Cc2ccccc2)c1,-4.9,TRAINING
PK3CD_HUMAN_106_1043_0/2wxn_A_rec_5l72_6pf_lig_tt_docked_1_pocket10.pdb,C[C@@H](C(=O)N1C[C@H](O)C[C@@H]1c1cccc(C(F)(F)F)c1)n1cccc1,-6.8,TRAINING
EPMA_ECOLI_2_325_0/3g1z_A_rec_3g1z_amp_lig_tt_min_0_pocket10.pdb,CC(=O)c1ccc(Oc2ccc(C(=O)NC3(C#N)CC3)cc2)cc1,-7.5,VALIDATION
GRIK2_HUMAN_426_807_0/3qxm_B_rec_1sd3_sym_lig_tt_min_0_pocket10.pdb,COc1cccc(C(=O)Nc2ccc(NC(=O)[C@@H]3[C@@H](C(=O)[O-])[C@@H]4C=C[C@H]3C4)cc2)c1,-2.9,TRAINING
BZNB_PSEFL_1_563_0/2ag1_A_rec_2uz1_tpp_lig_tt_min_0_pocket10.pdb,Cc1[nH]c2ccccc2c1/C=C(\C#N)C(=O)NCCc1c[nH]c2ccccc12,-8.9,TRAINING
CDKL2_HUMAN_1_308_0/4bbm_A_rec_4bbm_tc0_lig_tt_docked_1_pocket10.pdb,C[C@H](c1cccnc1)N1CCN(C(=O)c2ccncc2Cl)CC1,-7.9,TRAINING
AUD_PHACH_1_900_0/4a7k_A_rec_4a7z_ay9_lig_tt_min_0_pocket10.pdb,Cc1ccccc1CN1CCN(C(=O)CSc2nnc(-c3cccnc3)n2-c2ccccc2)CC1,-6.8,TRAINING
HMP_CUPNH_1_403_0/3ozv_B_rec_3ozv_dgg_lig_tt_min_0_pocket10.pdb,CCOC(=O)c1cnn(-c2ccc(C(C)(C)C)cc2)c1N,-6.2,TRAINING
ELBP_ECOLX_22_124_0/1efi_D_rec_1lt5_tdg_lig_tt_min_0_pocket10.pdb,CSc1ccc(CCNC(=O)c2ccc3c(c2)NC(=O)c2ccccc2S3)cc1,-7.5,TRAINING
RICI_RICCO_36_233_0/3ej5_X_rec_4huo_rs8_lig_tt_min_0_pocket10.pdb,Cc1cc(C)n(C[C@@H](C)CNC(=O)NNc2ccc(F)cc2)n1,-6.6,TRAINING
PYRE_ECOLI_1_213_0/1lh0_B_rec_1lh0_prp_lig_tt_docked_0_pocket10.pdb,COC(=O)c1ccc([C@H]2Nc3nonc3NC3=C2C(=O)C[C@H](c2ccc(OC)cc2)C3)cc1,-5.1,TRAINING
DAPP1_HUMAN_148_273_0/1fao_A_rec_1fao_4ip_lig_tt_docked_0_pocket10.pdb,Cc1ccc2c(c1)CCN2C(=O)[C@H]1Cc2cc(F)ccc2O1,-5.5,TRAINING
XYNZ_CLOTH_20_287_0/1jt2_A_rec_1jt2_fer_lig_tt_docked_4_pocket10.pdb,CCCS(=O)(=O)N1CC[C@H]([NH3+])[C@H](C)C1,-3.6,TRAINING
BODG_HUMAN_1_387_0/4cwd_A_rec_4bgm_oga_lig_tt_docked_13_pocket10.pdb,NC(=O)[C@@H]1CN(c2nc(-c3cccnc3)nc3sc4c(c23)CCC4)CC[NH2+]1,-1.0,TRAINING
OXDA_HUMAN_1_347_0/3g3e_B_rec_3znp_se2_lig_tt_min_0_pocket10.pdb,COc1cc(Br)cc(C[N@@H+]2CC[C@@H](CNc3cccc[nH+]3)C2)c1O,-8.7,TRAINING
COMT_MOUSE_44_264_0/5k0f_A_rec_5p9v_sah_lig_tt_docked_0_pocket10.pdb,Cc1cccc(OCc2nnc(SCCS(C)(=O)=O)o2)c1,-7.9,TRAINING
STING_MOUSE_145_341_0/4lol_A_rec_4lol_1ye_lig_tt_docked_1_pocket10.pdb,Cc1ccc(NC(=O)N(Cc2ccco2)C[C@H]2CCCO2)cc1[N+](=O)[O-],-8.3,TRAINING
PK3CG_HUMAN_143_1102_0/3nzu_A_rec_4kzc_1uk_lig_tt_docked_1_pocket10.pdb,COC[C@H](C)Oc1cncc(C(=O)OC)n1,-5.2,TRAINING
TETR4_ECOLX_2_209_0/2xpv_A_rec_4d7m_tdc_lig_tt_docked_0_pocket10.pdb,COc1ccc(NC(=O)Nc2ccccc2SCc2cc(=O)n3oc(C)cc3n2)cc1OC,-8.6,TRAINING
DRTS_TRYCR_1_521_0/3kjs_C_rec_3inv_c50_lig_tt_docked_0_pocket10.pdb,CCC([NH3+])(CC)c1nnc2ncccn12,-6.8,TRAINING
MENH_ECOLI_1_252_0/4gdm_A_rec_4myd_164_lig_tt_min_0_pocket10.pdb,C#CCCN1CC[NH+](Cc2cnc(N3CCOCC3)nc2)CC1,-7.9,TRAINING
KCNN2_RAT_399_487_0/3sjq_C_rec_3sjq_phu_lig_tt_min_0_pocket10.pdb,CCOc1ccc(O)c(C[NH+]2CCN(CC(=O)NC3CCCCC3)CC2)c1,-4.2,TRAINING
DXR_MYCTU_1_390_0/4ooe_C_rec_4oof_ndp_lig_tt_min_0_pocket10.pdb,COc1ccc(-c2nnc(S[C@H](C)C(N)=O)n2-c2cccc(C(F)(F)F)c2)cc1,-7.1,TRAINING
LPXC_ECOLI_1_302_0/3p3g_A_rec_3p3g_3p3_lig_tt_docked_0_pocket10.pdb,CNS(=O)(=O)c1ccc([C@H](C)NC(=O)/C=C\c2cc(C)ccc2OC)cc1,-6.7,TRAINING
LACB_BOVIN_17_178_0/4ib8_A_rec_4gny_sds_lig_tt_min_0_pocket10.pdb,COc1ccc(C2(CNC(=O)C(=O)Nc3cccc(NC(C)=O)c3)CCCC2)cc1,-7.4,VALIDATION
LDI_CASDE_26_397_0/5g1u_A_rec_5g1u_64z_lig_tt_docked_0_pocket10.pdb,CN(C)S(=O)(=O)c1cccc(CSc2nc3cc(Cl)ccc3c(=O)n2C2CCCC2)c1,-6.6,TRAINING
KAI2_ARATH_1_270_0/4jym_A_rec_4jym_kkn_lig_tt_min_0_pocket10.pdb,O=C(N[C@H]1CCc2cc(F)ccc21)c1cnc([C@@H]2CCCO2)s1,-6.1,TRAINING
TETR2_ECOLX_1_203_0/4ac0_A_rec_4ac0_miy_lig_tt_docked_0_pocket10.pdb,CC(C)NC(=O)c1ccccc1NC(=O)CN(c1ccccc1Cl)S(C)(=O)=O,-8.6,TRAINING
TPK1_MOUSE_2_243_0/1ig3_A_rec_1ig3_vib_lig_tt_docked_0_pocket10.pdb,O=C([O-])COc1ccc(N2CCCCC2)cc1,-6.1,TRAINING
PKNB_MYCTU_2_279_0/1o6y_A_rec_1mru_ags_lig_tt_min_0_pocket10.pdb,CC(C)(C)[NH2+]Cc1nc2cc(Br)ccc2o1,-5.9,TRAINING
KTHY_HUMAN_2_212_0/2xx3_A_rec_2xx3_adp_lig_tt_docked_3_pocket10.pdb,O=C(Cc1cc(F)ccc1Br)N[C@@H](CO)c1ccco1,-6.1,VALIDATION
DEF_ENTFA_1_187_0/2os0_A_rec_2os1_bb2_lig_tt_min_0_pocket10.pdb,C[C@@H](CNC(=O)CCOc1ccccc1F)N1CCOCC1,-6.6,TRAINING
EFEB_ECOLI_35_423_0/2y4f_A_rec_2y4e_pp9_lig_tt_docked_0_pocket10.pdb,O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1cccc(-c2nnc3n2CCCCC3)c1,-11.6,TRAINING
NMDE4_RAT_423_827_0/4jwy_A_rec_4jwy_1n4_lig_tt_docked_0_pocket10.pdb,COCCNC(=O)C(=O)NCC(F)(F)F,-5.4,TRAINING
CBR1_HUMAN_2_277_0/1wma_A_rec_1wma_ab3_lig_tt_min_0_pocket10.pdb,COc1ccc(CN2C(=O)[C@@H]3CCCN3C2=O)cc1NC(=O)[C@]1(C)CC1(Cl)Cl,-7.0,TRAINING
ADRB1_MELGA_31_367_TM_0/4ami_B_rec_2vt4_p32_lig_tt_docked_0_pocket10.pdb,C=C1CCC[C@]2(C)C[C@H]3OC(=O)[C@@H](C[NH2+]CCC4=c5cc(OC)ccc5=[NH+]C4)[C@H]3C[C@H]12,-9.5,TRAINING
HS3S1_MOUSE_46_311_0/3uan_A_rec_3uan_a3p_lig_tt_docked_0_pocket10.pdb,O=C(Nc1nc(C2CC2)cs1)c1n[nH]c(C2CC2)n1,-7.3,TRAINING
SYS_PYRHO_1_455_0/2zr3_A_rec_2dq0_ssa_lig_tt_min_0_pocket10.pdb,C[NH2+][C@H](C=C(C)C)c1ccc(Br)cc1,-5.1,TRAINING
HSP82_YEAST_2_217_0/2vw5_A_rec_1zwh_rde_lig_tt_min_0_pocket10.pdb,O=CNc1ccc(CCOC=O)cc1,-5.2,TRAINING
METE1_ARATH_1_765_0/1u22_A_rec_1u22_thg_lig_tt_min_0_pocket10.pdb,CCN(CC)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2ccccc2-n2nc(C)cc2C)c1,-6.9,TRAINING
OGA_BACTN_18_737_0/2w66_A_rec_2chn_ngt_lig_tt_min_0_pocket10.pdb,COc1cccc(F)c1[C@@H](C)NC(=O)N[C@H]1CC[C@H](C(=O)OC(C)(C)C)CC1,-6.8,TRAINING
AOC2_ARATH_73_253_0/4cq7_C_rec_4cq6_t25_lig_tt_min_0_pocket10.pdb,COc1ccc(-c2csc(NC(=O)NC[C@@H]3CCCO3)n2)cc1,-7.2,VALIDATION
MOD5_YEAST_13_421_0/3epk_A_rec_3epk_ppv_lig_tt_min_0_pocket10.pdb,c1cnc(C[C@@H]2CCC[NH2+]C2)nc1,-5.3,TRAINING
URAD_DANRE_1_174_0/2o70_A_rec_2o74_gun_lig_tt_min_0_pocket10.pdb,CCC1(C(=O)N(C)C)CCCC1,-3.3,TRAINING
HDAC7_HUMAN_481_903_0/3c0z_C_rec_3c0z_shh_lig_tt_min_0_pocket10.pdb,Cc1nn(Cc2ccccc2)c(Cl)c1C(=O)N1CCC1,-7.9,TRAINING
CARP_CRYPA_90_419_catalytic_0/3pm4_A_rec_5hco_601_lig_tt_docked_1_pocket10.pdb,Cc1ccccc1OC[C@H]1COc2ccccc21,-7.3,TRAINING
BUB1_HUMAN_723_1085_ATPsite_0/4qpm_A_rec_4qpm_adp_lig_tt_docked_0_pocket10.pdb,CCC[C@@H](C)C(=O)Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1,-7.5,TRAINING
TTBK1_HUMAN_6_314_0/4btk_A_rec_4btk_dtq_lig_tt_docked_1_pocket10.pdb,O=C(CN1C(=O)CC2(CCCCC2)C1=O)N1CCN(S(=O)(=O)c2ccc3c(c2)CCC3)CC1,-9.1,TRAINING
GST2_YEAST_1_233_0/3ibh_A_rec_3erg_gts_lig_tt_min_0_pocket10.pdb,Cc1ccc(CN2C(=O)c3ccc(-c4ccco4)n3C[C@@]2(C)C(=O)NC2CCCCCC2)o1,-9.0,TRAINING
RARA_HUMAN_173_420_0/3a9e_B_rec_3kmr_eqn_lig_tt_docked_1_pocket10.pdb,Cc1nc(-c2nn3c(Cc4ccccc4OC(F)(F)F)nnc3s2)co1,-9.7,TRAINING
CDKL2_HUMAN_1_308_0/4bbm_A_rec_4bbm_tc0_lig_tt_docked_1_pocket10.pdb,CCOc1c(O)ccc(C)cc1=O,-6.5,TRAINING
MAP1_STAAM_1_252_0/1qxy_A_rec_1qxz_m3c_lig_tt_docked_0_pocket10.pdb,CCNC(=O)Cn1c(=O)/c(=C\c2ccccc2C)s/c1=C\C(=O)C(C)(C)C,-5.9,TRAINING
AFLC_ASPPU_1305_1660_0/3hrq_A_rec_3hrq_plm_lig_tt_min_0_pocket10.pdb,CC[C@@H](O)C[N@@H+]1Cc2ccccc2N(C)C[C@@H]1C,-5.9,TRAINING
